cast_member,country_of_origin,director,original_language,publication_date,audience_average,audience_percent,audience_ratings,critic_average,critic_percent,oscars,awards,nominations,year,month,day,dayofweek,num_actors,action film,comedy film,crime film,drama film,horror film
6345,45,1207,19,330739200,2.9,37.0,20662.0,5.2,40.0,0,0,0,1980,6,25,2,12,0,1,0,0,0
5625,8,2466,19,1104537600,3.4,81.0,250491.0,7.1,76.0,1,11,30,2005,1,1,5,19,0,0,1,1,0
9708,8,7950,19,0,3.8,79.0,5156.0,8.0,84.0,0,0,0,1970,1,1,3,6,0,0,1,1,0
10142,9,1854,68,820454400,3.5,73.0,1642.0,6.3,62.0,0,0,0,1996,1,1,0,3,0,0,0,1,0
1480,58,11,63,1167609600,3.8,78.0,3829.0,7.0,86.0,20,28,0,2007,1,1,0,12,0,0,0,1,0
3524,45,7707,19,1136073600,2.7,25.0,101043.0,4.6,23.0,0,0,0,2006,1,1,6,7,0,0,1,1,0
2979,45,3277,19,564796800,3.4,87.0,182676.0,7.8,92.0,1,0,0,1987,11,25,2,18,0,1,0,0,0
9749,45,7804,19,31536000,3.9,82.0,5961.0,7.8,94.0,0,0,0,1971,1,1,4,5,0,0,0,1,0
1310,45,2653,19,1356998400,3.4,54.0,44291.0,5.4,46.0,9,0,0,2013,1,1,1,16,0,0,0,1,0
4190,45,6970,19,567993600,2.7,36.0,19265.0,4.1,33.0,1,3,0,1988,1,1,4,9,0,1,0,0,1
11826,45,5498,19,1103155200,3.5,58.0,33181823.0,5.2,39.0,0,0,0,2004,12,16,3,16,0,1,0,0,0
10294,45,7822,19,839548800,2.8,39.0,64280.0,5.6,52.0,2,0,0,1996,8,9,4,16,1,0,0,0,0
6246,8,2630,19,1072915200,3.5,74.0,5091.0,5.8,52.0,0,0,0,2004,1,1,3,5,0,0,0,1,0
19031,15,5848,57,-631152000,4.3,93.0,4842.0,8.9,100.0,0,0,0,1950,1,1,6,5,0,0,0,1,0
15923,7,5054,63,635558400,3.6,84.0,55942.0,7.2,88.0,1,6,16,1990,2,21,2,19,1,0,0,1,0
10246,45,5355,19,378691200,3.3,68.0,39558.0,6.1,70.0,2,0,0,1982,1,1,4,15,0,1,0,0,1
7882,41,6869,19,946684800,3.0,39.0,1807.0,6.2,55.0,0,0,0,2000,1,1,5,11,0,0,0,1,0
8821,7,3867,13,1242518400,3.2,55.0,1940.0,7.3,94.0,0,0,0,2009,5,17,6,13,0,1,0,0,0
140,45,4200,19,820454400,2.9,42.0,4793.0,4.8,22.0,0,0,0,1996,1,1,0,10,0,1,0,0,0
13867,8,2902,19,1199145600,3.3,51.0,3562.0,4.5,38.0,0,0,0,2008,1,1,1,11,0,0,0,1,0
15268,37,2709,89,599616000,4.1,83.0,310.0,7.9,100.0,1,0,0,1989,1,1,6,5,0,0,0,1,0
9788,64,4651,19,946684800,3.5,67.0,1024.0,5.7,60.0,0,0,0,2000,1,1,5,1,0,0,0,1,0
14589,45,101,19,883612800,2.7,37.0,164258.0,4.3,20.0,1,1,0,1998,1,1,3,14,0,0,0,0,1
11485,8,3146,19,1009843200,3.6,75.0,9917.0,6.8,78.0,1,1,4,2002,1,1,1,14,0,0,0,1,0
4160,45,8000,19,946684800,3.2,50.0,140.0,5.7,52.0,2,0,0,2000,1,1,5,1,0,1,1,1,0
4942,45,5359,19,845164800,3.4,80.0,44329.0,7.7,87.0,2,22,33,1996,10,13,6,20,0,0,0,1,0
15194,45,1316,19,157766400,3.6,85.0,366010.0,6.8,80.0,3,4,0,1975,1,1,2,19,0,0,0,0,1
3386,13,5867,70,1167609600,3.8,83.0,149070.0,7.7,89.0,0,0,0,2007,1,1,0,9,0,0,1,1,0
2673,102,6803,96,725846400,3.7,72.0,2372.0,6.4,67.0,0,0,0,1993,1,1,4,8,1,0,0,0,0
12900,45,63,19,846806400,3.1,62.0,119855.0,6.7,76.0,0,0,0,1996,11,1,4,11,0,0,1,0,0
13488,45,3735,19,1084752000,3.4,69.0,13327.0,6.6,67.0,2,4,0,2004,5,17,0,15,0,0,0,1,0
18370,45,1712,19,-845078400,3.6,69.0,392.0,7.8,83.0,0,0,0,1943,3,23,1,24,0,0,0,1,0
6966,45,6103,19,220924800,3.0,43.0,7435.0,5.4,56.0,0,0,0,1977,1,1,5,9,0,0,0,0,1
18107,45,7570,19,757382400,2.5,34.0,32942.0,2.6,10.0,0,0,0,1994,1,1,5,12,1,0,0,0,0
4998,45,389,7,347155200,3.1,61.0,46469.0,4.1,29.0,1,2,0,1981,1,1,3,24,1,1,0,0,0
4484,45,7827,19,915148800,2.9,46.0,19556.0,5.2,32.0,0,0,0,1999,1,1,4,7,0,0,0,1,0
5937,45,7069,19,473385600,3.0,37.0,53140.0,4.8,50.0,0,0,0,1985,1,1,1,7,1,0,0,0,0
12903,45,2782,19,1262304000,2.8,49.0,542520.0,5.9,56.0,1,0,0,2010,1,1,4,11,1,0,1,1,0
12812,45,6782,19,347155200,3.3,66.0,5648.0,6.6,85.0,0,0,0,1981,1,1,3,11,0,0,1,1,0
3064,16,1462,19,946684800,3.6,83.0,45496.0,6.6,75.0,3,18,41,2000,1,1,5,13,0,0,0,1,0
14229,88,4020,94,915148800,3.6,77.0,371.0,6.5,83.0,0,0,0,1999,1,1,4,3,0,0,0,1,0
14600,45,4778,19,473385600,3.4,67.0,14403.0,6.0,77.0,0,0,0,1985,1,1,1,13,0,1,0,0,0
175,8,86,19,1136073600,3.5,63.0,2844.0,4.1,17.0,1,0,0,2006,1,1,6,9,0,0,0,1,0
12315,45,7182,19,1104537600,2.2,12.0,6476.0,3.9,17.0,0,0,0,2005,1,1,5,11,0,0,0,0,1
17528,8,6471,19,1230768000,3.1,81.0,226930.0,7.9,94.0,0,0,0,2009,1,1,3,10,0,1,0,0,0
1565,45,5516,19,1167609600,3.2,51.0,8717.0,4.4,23.0,2,0,0,2007,1,1,0,5,0,0,0,1,0
12688,45,3379,19,1178755200,3.0,52.0,421210.0,3.9,18.0,0,0,0,2007,5,10,3,11,0,1,0,1,0
6534,45,5579,19,725846400,3.1,41.0,4015.0,6.0,57.0,0,0,0,1993,1,1,4,9,0,0,0,0,1
1084,45,4553,19,-63158400,3.7,76.0,478.0,6.8,86.0,0,0,0,1968,1,1,0,6,0,0,0,1,0
285,45,73,19,157766400,4.0,87.0,2739.0,6.2,83.0,0,0,0,1975,1,1,2,5,0,1,0,0,0
12272,7,4630,13,1104537600,3.7,70.0,2736.0,6.7,81.0,0,0,0,2005,1,1,5,9,0,0,0,1,0
340,89,835,19,-1475452800,4.2,93.0,3684.0,8.6,97.0,0,0,0,1923,4,1,6,7,0,1,0,0,0
769,7,7652,13,1041379200,3.2,56.0,2253.0,5.5,43.0,0,0,0,2003,1,1,2,11,0,0,1,0,0
391,8,5662,19,441763200,3.1,60.0,15004.0,6.0,69.0,3,3,13,1984,1,1,6,15,0,0,0,1,0
17561,45,2503,19,852076800,2.9,68.0,36343.0,6.6,78.0,2,3,0,1997,1,1,2,36,0,1,0,0,0
17963,7,7035,13,1262304000,3.3,61.0,904.0,7.3,88.0,0,0,0,2010,1,1,4,3,0,0,0,1,0
5018,45,7764,19,725846400,2.7,38.0,256385.0,3.9,22.0,0,0,0,1993,1,1,4,14,0,1,0,0,0
4477,51,7309,83,-63158400,4.0,88.0,4760.0,6.9,69.0,0,0,0,1968,1,1,0,15,0,0,0,1,0
18622,58,5594,19,-126230400,4.4,95.0,14351.0,9.1,99.0,3,9,5,1966,1,1,5,4,0,0,0,1,0
2859,8,5302,19,788918400,3.1,54.0,11964.0,5.8,58.0,1,1,0,1995,1,1,6,7,0,1,0,0,0
11811,45,7803,19,1031270400,2.9,40.0,16049.0,5.8,47.0,1,0,0,2002,9,6,4,13,0,0,1,1,0
8202,45,1702,19,692496000,3.3,68.0,60154.0,5.3,44.0,2,0,0,1991,12,12,3,30,1,0,1,0,0
3916,102,5877,19,536457600,3.7,83.0,10160.0,6.5,80.0,0,0,0,1987,1,1,3,5,1,0,1,1,0
4186,45,2535,19,1381536000,4.0,82.0,100040.0,8.5,94.0,1,82,181,2013,10,12,5,28,0,0,0,1,0
12781,16,6533,19,1009843200,2.2,17.0,23095.0,2.6,0.0,5,0,0,2002,1,1,1,16,1,0,0,0,0
6219,45,4452,19,1167609600,3.8,80.0,28492.0,7.4,100.0,1,0,0,2007,1,1,0,17,0,1,0,0,0
16632,45,2998,19,1009843200,2.8,35.0,56688.0,3.9,10.0,0,0,0,2002,1,1,1,19,1,1,0,0,0
13536,45,1280,19,1308268800,2.9,36.0,84715.0,5.3,44.0,6,4,0,2011,6,17,4,20,0,1,0,0,0
3558,45,3534,19,1074556800,3.1,48.0,73587.0,6.3,69.0,2,10,0,2004,1,20,1,12,0,1,0,0,0
16433,8,7803,19,1136073600,2.5,26.0,89063.0,3.1,7.0,8,6,0,2006,1,1,6,14,0,0,1,0,0
14561,45,7852,19,757382400,2.8,40.0,5884.0,3.4,10.0,0,0,0,1994,1,1,5,12,0,0,0,1,0
3030,45,7011,19,1262304000,3.8,77.0,25054.0,7.4,84.0,0,0,0,2010,1,1,4,6,0,1,0,1,0
16853,45,7896,19,1136073600,3.6,74.0,15141.0,6.9,74.0,5,3,0,2006,1,1,6,6,0,0,0,0,1
4453,13,5789,19,1094169600,3.5,74.0,7537.0,6.7,76.0,0,0,0,2004,9,3,4,10,0,1,0,1,0
10549,9,5877,97,1199145600,3.8,78.0,22562.0,7.2,90.0,0,0,0,2008,1,1,1,8,1,0,0,0,0
4345,13,2187,19,1293840000,2.9,39.0,75282.0,3.6,11.0,0,0,0,2011,1,1,5,14,0,0,0,0,1
17667,16,4672,20,189302400,3.6,72.0,3108.0,7.1,89.0,0,0,0,1976,1,1,3,3,0,0,0,1,0
5344,13,6736,19,1136073600,3.3,57.0,538515.0,5.0,43.0,6,0,0,2006,1,1,6,10,0,0,0,0,1
1728,45,6244,19,1167609600,3.6,72.0,20901.0,7.0,84.0,2,7,0,2007,1,1,0,9,0,1,0,1,0
5045,8,5796,19,1136073600,4.0,87.0,36851.0,7.7,88.0,6,23,0,2006,1,1,6,9,0,0,0,1,0
13005,45,1495,19,1136073600,3.4,60.0,363530.0,6.7,68.0,4,8,0,2006,1,1,6,29,0,0,0,1,0
17731,15,1701,19,1148428800,3.0,56.0,262333.0,6.0,54.0,1,18,23,2006,5,24,2,37,0,0,0,1,0
7226,7,5243,13,-979084800,3.9,82.0,1933.0,8.1,93.0,0,0,0,1938,12,23,4,25,0,0,0,1,0
11813,15,5819,19,783907200,3.1,49.0,53522.0,5.5,39.0,1,13,0,1994,11,4,4,15,0,0,0,1,1
10684,45,7800,19,1149120000,3.1,46.0,450249.0,5.0,34.0,0,0,0,2006,6,1,3,16,0,0,0,1,0
4704,45,4778,19,1041379200,2.9,50.0,63514.0,6.0,56.0,10,0,0,2003,1,1,2,30,1,1,0,0,0
10423,16,7938,19,1104537600,2.5,21.0,261637.0,3.4,13.0,0,0,0,2005,1,1,5,6,0,0,0,1,1
17524,8,424,19,1167609600,4.1,83.0,15494.0,3.0,14.0,0,0,0,2007,1,1,0,3,1,0,1,1,0
7380,51,7309,83,-473385600,4.1,89.0,6001.0,8.5,100.0,0,0,0,1955,1,1,5,14,0,1,0,0,0
11879,102,4835,96,252460800,3.6,85.0,34563.0,7.2,81.0,0,0,0,1978,1,1,6,3,1,1,0,0,0
9273,13,5867,19,820454400,3.2,61.0,56104.0,6.6,59.0,8,4,0,1996,1,1,0,9,0,0,0,1,0
12260,53,3357,84,898214400,4.3,94.0,20503.0,8.1,92.0,1,28,22,1998,6,19,4,15,0,0,0,1,0
15362,45,4132,20,1126915200,3.1,53.0,470967.0,5.8,60.0,0,0,0,2005,9,17,5,14,0,0,0,0,1
18976,74,2775,14,978307200,4.2,93.0,19631.0,7.9,95.0,0,0,0,2001,1,1,0,16,0,0,0,1,0
2159,45,3345,19,673228800,2.8,30.0,6766.0,4.4,15.0,0,0,0,1991,5,3,4,10,1,0,1,1,0
11385,7,951,20,852076800,3.4,74.0,59900.0,6.3,59.0,1,3,7,1997,1,1,2,12,0,0,0,1,0
4272,45,4005,19,378691200,3.2,69.0,74986.0,7.3,92.0,1,2,1,1982,1,1,4,10,1,1,0,0,0
13974,43,6106,19,1072915200,3.7,83.0,155755.0,6.6,77.0,7,15,0,2004,1,1,3,9,0,0,0,1,0
5017,45,7109,19,-94694400,3.2,68.0,2201.0,6.0,67.0,0,0,0,1967,1,1,6,1,0,1,0,0,0
9602,45,704,19,662688000,2.7,42.0,48727.0,3.8,14.0,2,0,0,1991,1,1,1,8,1,0,0,0,0
11824,45,4179,19,567993600,3.7,87.0,24806.0,8.0,96.0,2,2,2,1988,1,1,4,18,1,1,1,0,0
6580,45,3109,19,63072000,3.6,65.0,1357.0,4.7,64.0,0,0,0,1972,1,1,5,8,0,0,0,1,0
